Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Jun 01 '06,,R,L,,CAR,11-7,2,4,0,4,1,5,0,0,24,28,18730,C. Ward,
May 30 '06,,H,W,OT,CAR,11-6,2,1,1,5,0,3,0,0,31,26,18690,R. Miller,D. Briere
May 28 '06,,R,L,OT,CAR,10-6,3,4,0,4,2,7,0,0,26,26,18730,C. Ward,C. Stillman
May 26 '06,,H,L,,CAR,10-5,0,4,0,4,1,2,0,0,22,21,18690,M. Gerber,
May 24 '06,,H,W,,CAR,10-4,4,3,2,7,1,5,0,0,33,27,18690,R. Miller,
May 22 '06,,R,L,,CAR,9-4,3,4,3,7,2,5,0,0,19,35,18730,C. Ward,
May 20 '06,,R,W,,CAR,9-3,3,2,0,3,0,4,0,1,27,31,18730,R. Miller,
May 13 '06,,R,W,OT,OTT,8-3,3,2,1,6,1,7,1,0,24,36,20024,R. Miller,J. Pominville
May 11 '06,,H,L,,OTT,7-3,1,2,0,5,1,4,0,0,30,28,18690,R. Emery,
May 10 '06,,H,W,OT,OTT,7-2,3,2,1,5,2,8,0,0,24,28,18690,R. Miller,J. Dumont
May 08 '06,,R,W,,OTT,6-2,2,1,0,3,0,7,0,0,17,44,19816,R. Miller,
May 05 '06,,R,W,OT,OTT,5-2,7,6,1,5,2,6,2,0,23,33,19544,R. Miller,C. Drury
May 02 '06,,R,W,,PHI,4-2,7,1,0,3,0,5,1,0,28,22,19967,R. Miller,
Apr 30 '06,,H,W,,PHI,3-2,3,0,2,6,0,3,0,0,33,24,18690,R. Miller,
Apr 28 '06,,R,L,,PHI,2-2,4,5,2,4,1,8,1,0,30,33,20092,R. Esche,
Apr 26 '06,,R,L,,PHI,2-1,2,4,0,7,1,5,0,1,28,27,19984,R. Esche,
Apr 24 '06,,H,W,,PHI,2-0,8,2,3,12,0,3,0,0,28,22,18690,R. Miller,
Apr 22 '06,,H,W,OT,PHI,1-0,3,2,0,9,1,5,0,0,58,32,18690,R. Miller,D. Briere
