Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 03 '18,video,R,L,,PIT,6-4,1,3,1,3,2,4,0,0,21,24,18650,M. Murray,E. Malkin
May 01 '18,video,R,W,,PIT,6-3,4,3,1,4,1,4,0,0,22,22,18634,B. Holtby,A. Ovechkin
Apr 29 '18,video,H,W,,PIT,5-3,4,1,1,3,0,3,0,0,32,33,18506,B. Holtby,J. Vrana
Apr 26 '18,video,H,L,,PIT,4-3,2,3,0,1,0,2,0,0,34,25,18506,M. Murray,J. Guentzel
Apr 23 '18,video,R,W,,CBJ,4-2,6,3,1,3,0,4,1,0,28,38,18667,B. Holtby,D. Smith-Pelly
Apr 21 '18,video,H,W,OT,CBJ,3-2,4,3,1,4,0,5,0,1,29,42,18506,B. Holtby,N. Backstrom
Apr 19 '18,video,R,W,,CBJ,2-2,4,1,1,3,0,3,0,0,33,24,19395,B. Holtby,T. Oshie
Apr 17 '18,video,R,W,OT,CBJ,1-2,3,2,1,4,0,4,0,0,45,35,19337,B. Holtby,L. Eller
Apr 15 '18,video,H,L,OT,CBJ,0-2,4,5,3,7,2,4,0,0,58,30,18506,S. Bobrovsky,M. Calvert
Apr 12 '18,video,H,L,OT,CBJ,0-1,3,4,2,6,2,4,0,0,30,27,18506,S. Bobrovsky,A. Panarin
