Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 17 '99,,H,T,OT,OTT,34-30-18,1,1,0,2,1,4,0,0,25,31,10981,A. Irbe,B. Battaglia
Apr 16 '99,,R,T,OT,TBL,34-30-17,2,2,1,4,1,3,0,0,26,32,15277,T. Kidd,G. Wesley
Apr 14 '99,,H,W,,WSH,34-30-16,3,0,2,5,0,5,0,0,26,19,6790,A. Irbe,R. Francis
Apr 10 '99,,R,W,,NYI,33-30-16,6,1,0,3,0,3,1,0,24,25,13055,T. Kidd,S. Kapanen
Apr 07 '99,,R,L,,MTL,32-30-16,0,2,0,3,0,2,0,0,27,31,20336,J. Theodore,S. Thornton
Apr 06 '99,,H,W,,NJD,32-29-16,4,2,1,6,1,4,0,0,15,32,10340,A. Irbe,J. O'Neill
Apr 03 '99,,R,L,,CHI,31-29-16,1,2,0,5,1,6,0,0,25,26,15824,J. Thibault,B. Probert
Mar 30 '99,,R,T,OT,PHI,31-28-16,3,3,1,4,3,6,0,0,21,31,19681,T. Kidd,M. Gelinas
Mar 28 '99,,H,T,OT,TBL,31-28-15,3,3,0,3,1,2,0,0,33,34,10010,A. Irbe,A. Daigle
Mar 26 '99,,H,L,,TOR,31-28-14,2,7,0,7,1,6,0,0,25,27,10014,C. Joseph,D. King
Mar 24 '99,,H,W,,NYI,31-27-14,2,1,0,6,0,4,0,0,29,25,7370,A. Irbe,R. Kron
Mar 22 '99,,R,L,,STL,30-27-14,2,5,1,6,1,5,0,0,22,27,17311,G. Fuhr,P. Turgeon
Mar 21 '99,,R,L,OT,DAL,30-26-14,2,3,0,4,0,3,0,1,28,17,16928,E. Belfour,M. Modano
Mar 18 '99,,R,L,,COL,30-25-14,2,3,1,6,1,6,0,0,29,34,16061,P. Roy,J. Sakic
Mar 15 '99,,R,T,OT,PHX,30-24-14,5,5,1,5,1,2,0,1,29,42,15811,T. Kidd,M. Gelinas
Mar 12 '99,,H,W,,CGY,30-24-13,2,1,0,5,0,7,0,1,24,31,8564,A. Irbe,A. Kovalenko
Mar 10 '99,,H,L,OT,PIT,29-24-13,2,3,0,3,0,1,0,0,21,26,10563,P. Skudra,K. Miller
Mar 08 '99,,H,W,,BUF,29-23-13,4,1,0,3,1,4,0,0,34,32,8390,A. Irbe,K. Primeau
Mar 06 '99,,R,T,OT,FLA,28-23-13,2,2,2,3,1,6,0,1,15,35,19250,A. Irbe,S. Mellanby
Mar 03 '99,,H,W,,BOS,28-23-12,2,1,0,6,0,3,0,0,25,24,7507,A. Irbe,M. Gelinas
Feb 27 '99,,R,T,OT,EDM,27-23-12,2,2,0,5,1,5,0,0,36,32,17100,A. Irbe,R. Francis
Feb 26 '99,,R,L,,VAN,27-23-11,0,1,0,10,0,9,0,0,23,16,15072,G. Snow,B. May
Feb 24 '99,,R,T,OT,TOR,27-22-11,2,2,1,3,0,4,0,0,31,31,18460,A. Irbe,A. McCauley
Feb 21 '99,,H,W,,NYI,27-22-10,4,1,1,3,0,3,0,0,37,29,9913,A. Irbe,J. O'Neill
Feb 20 '99,,R,W,,TBL,26-22-10,3,2,0,6,1,5,0,0,30,30,10464,A. Irbe,G. Roberts
Feb 18 '99,,H,T,OT,WSH,25-22-10,2,2,0,6,1,4,0,0,39,22,6697,A. Irbe,B. Battaglia
Feb 15 '99,,R,L,,BUF,25-22-9,2,3,0,5,0,4,0,0,38,36,18595,D. Hasek,M. Peca
Feb 13 '99,,R,L,,NJD,25-21-9,4,6,0,5,1,6,0,0,30,30,17023,M. Brodeur,J. Pandolfo
Feb 12 '99,,R,W,,NYR,25-20-9,3,1,0,4,0,5,0,0,26,31,18200,A. Irbe,S. Kapanen
Feb 10 '99,,R,W,,TOR,24-20-9,6,5,1,4,0,2,0,0,25,29,15726,A. Irbe,P. Ranheim
Feb 06 '99,,H,T,OT,FLA,23-20-9,3,3,0,5,0,3,0,0,41,33,11059,A. Irbe,R. Sheppard
Feb 05 '99,,R,L,,WSH,23-20-8,1,4,0,6,1,4,0,0,24,28,17601,O. Kolzig,P. Bondra
Feb 03 '99,,H,L,,NJD,23-19-8,1,4,1,6,1,5,0,0,30,35,7746,M. Brodeur,P. Sykora
Jan 31 '99,,R,T,OT,BOS,23-18-8,0,0,0,3,0,4,0,0,24,36,16180,B. Dafoe,-
Jan 30 '99,,R,W,,MTL,23-18-7,3,1,2,5,1,7,0,0,10,45,20514,A. Irbe,R. Kron
Jan 28 '99,,H,W,OT,NYR,22-18-7,3,2,0,3,1,5,0,0,30,26,11059,A. Irbe,G. Roberts
Jan 26 '99,,R,W,,PIT,21-18-7,5,3,0,2,0,3,1,0,22,35,14731,A. Irbe,S. Kapanen
Jan 21 '99,,R,L,,DET,20-18-7,1,4,0,5,1,4,0,1,26,26,19983,C. Osgood,N. Lidstrom
Jan 18 '99,,H,W,,TOR,20-17-7,4,2,0,2,1,4,0,0,26,31,8894,A. Irbe,G. Roberts
Jan 16 '99,,H,L,OT,WSH,19-17-7,2,3,1,7,0,2,0,0,21,38,11007,O. Kolzig,K. Miller
Jan 14 '99,,H,W,,FLA,19-16-7,3,2,1,5,0,3,0,0,23,16,6544,A. Irbe,G. Wesley
Jan 09 '99,,R,L,,PHI,18-16-7,0,2,0,4,0,4,0,0,20,30,19618,R. Hextall,V. Zelepukin
Jan 07 '99,,R,L,,PIT,18-15-7,2,4,1,3,3,5,0,0,25,24,13719,T. Barrasso,J. Hrdina
Jan 04 '99,,H,T,OT,OTT,18-14-7,4,4,0,1,0,2,0,0,24,35,5655,A. Irbe,J. York
Jan 02 '99,,H,W,,NSH,18-14-6,4,1,2,7,0,4,1,0,22,27,7698,T. Kidd,R. Sheppard
Jan 01 '99,,R,T,OT,FLA,17-14-6,3,3,0,4,1,4,1,0,28,33,18505,A. Irbe,K. Primeau
Dec 30 '98,,H,W,,TBL,17-14-5,4,3,1,9,2,4,0,0,38,27,7898,A. Irbe,R. Francis
Dec 26 '98,,H,L,,NYR,16-14-5,3,6,1,5,0,2,0,0,22,20,11059,M. Richter,A. Graves
Dec 23 '98,,R,W,,NYR,16-13-5,1,0,0,5,0,3,0,0,25,29,18200,A. Irbe,R. Sheppard
Dec 21 '98,,H,L,,BUF,15-13-5,1,4,0,6,2,6,0,0,20,33,7655,D. Hasek,M. Peca
Dec 19 '98,,R,W,,BUF,15-12-5,3,2,1,7,0,6,0,0,20,40,17979,T. Kidd,K. Dineen
Dec 18 '98,,R,L,,OTT,14-12-5,1,5,1,4,2,4,0,0,24,34,15124,R. Tugnutt,A. Dackell
Dec 15 '98,,H,W,,EDM,14-11-5,3,0,0,3,0,2,0,0,24,29,5684,A. Irbe,G. Wesley
Dec 12 '98,,H,W,,DET,13-11-5,3,0,0,9,0,6,0,0,26,35,11059,A. Irbe,K. Primeau
Dec 10 '98,,H,L,,BOS,12-11-5,2,3,1,1,0,1,0,0,28,16,6059,B. Dafoe,T. Taylor
Dec 05 '98,,R,T,OT,FLA,12-10-5,3,3,1,5,2,5,0,0,27,26,17384,T. Kidd,N. Emerson
Dec 04 '98,,H,T,OT,PIT,12-10-4,3,3,1,2,0,3,1,0,14,25,9083,A. Irbe,D. Kesa
