Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 08 '17,video,H,W,SO,COL,34-37-11,3,3,1,1,1,1,0,0,45,24,18532,K. Lehtonen,T. Seguin
Apr 06 '17,video,H,L,,NSH,33-37-11,3,7,0,1,1,4,0,0,33,34,17543,J. Saros,V. Arvidsson
Apr 04 '17,video,H,W,OT,ARI,33-36-11,3,2,0,3,0,3,0,0,31,26,16876,A. Niemi,J. Honka
Apr 02 '17,video,R,L,,TBL,32-36-11,3,6,0,1,1,2,0,0,26,25,19092,P. Budaj,O. Palat
Apr 01 '17,video,R,W,,CAR,32-35-11,3,0,0,0,0,1,0,0,24,25,14201,K. Lehtonen,J. Spezza
Mar 30 '17,video,R,L,,BOS,31-35-11,0,2,0,3,1,3,0,0,27,24,17565,T. Rask,B. Marchand
Mar 28 '17,video,R,L,,MTL,31-34-11,1,4,0,1,0,1,0,0,28,36,21288,C. Price,B. Gallagher
Mar 26 '17,video,R,W,OT,NJD,31-33-11,2,1,2,4,0,0,0,0,32,21,14711,K. Lehtonen,T. Seguin
Mar 24 '17,video,H,W,,SJS,30-33-11,6,1,0,2,1,3,1,0,29,21,17265,K. Lehtonen,B. Ritchie
Mar 23 '17,video,R,O,SO,CHI,29-33-11,2,2,0,3,1,4,0,0,44,26,21798,C. Crawford,A. Panarin
Mar 20 '17,video,H,W,,SJS,29-33-10,1,0,0,2,0,2,0,0,20,30,17687,K. Lehtonen,C. McKenzie
Mar 17 '17,video,R,L,,CGY,28-33-10,1,3,0,2,0,0,0,0,25,24,19227,B. Elliott,M. Tkachuk
Mar 16 '17,video,R,W,,VAN,28-32-10,4,2,1,1,1,3,0,0,36,28,18865,K. Lehtonen,T. Seguin
Mar 14 '17,video,R,L,,EDM,27-32-10,1,7,0,1,1,2,0,0,23,29,18347,C. Talbot,O. Klefbom
Mar 12 '17,video,R,L,,SJS,27-31-10,1,5,0,2,0,5,0,1,30,26,17442,A. Dell,J. Pavelski
Mar 08 '17,video,H,L,,OTT,27-30-10,2,5,1,4,2,3,0,0,37,23,17689,C. Anderson,J. Pageau
Mar 06 '17,video,R,W,,WSH,27-29-10,4,2,0,2,0,4,0,0,22,44,18506,K. Lehtonen,J. Spezza
Mar 04 '17,video,R,W,,FLA,26-29-10,2,1,0,3,1,3,0,0,34,42,15713,K. Lehtonen,J. Klingberg
Mar 02 '17,video,H,L,,NYI,25-29-10,4,5,1,1,0,2,1,0,25,33,17438,T. Greiss,N. Kulemin
Feb 28 '17,video,H,W,,PIT,25-28-10,3,2,0,1,0,1,0,0,32,20,18235,A. Niemi,A. Roussel
Feb 26 '17,video,H,L,,BOS,24-28-10,3,6,1,2,1,2,0,0,36,28,18006,T. Rask,P. Bergeron
Feb 24 '17,video,H,W,,ARI,24-27-10,5,2,1,6,0,4,0,0,37,27,18043,K. Lehtonen,J. Benn
Feb 18 '17,video,H,W,OT,TBL,23-27-10,4,3,0,2,2,2,0,0,28,37,18210,K. Lehtonen,J. Benn
Feb 16 '17,video,R,L,,MIN,22-27-10,1,3,0,2,1,1,0,0,35,26,19084,D. Kuemper,E. Haula
Feb 14 '17,video,R,L,,WPG,22-26-10,2,5,1,4,0,3,0,0,36,24,15294,C. Hellebuyck,P. Laine
Feb 12 '17,video,R,L,,NSH,22-25-10,3,5,3,9,1,5,0,1,21,36,17113,P. Rinne,F. Forsberg
Feb 11 '17,video,H,W,,CAR,22-24-10,5,2,1,4,1,2,0,0,27,24,17864,K. Lehtonen,C. McKenzie
Feb 09 '17,video,R,L,,OTT,21-24-10,2,3,0,6,0,3,0,1,33,26,17676,M. Condon,M. Stone
Feb 07 '17,video,R,L,,TOR,21-23-10,1,3,1,4,1,5,0,0,40,34,19233,C. McElhinney,A. Matthews
Feb 04 '17,video,H,L,,CHI,21-22-10,3,5,0,3,1,2,0,0,34,36,18532,C. Crawford,T. van Riemsdyk
Feb 02 '17,video,H,L,,WPG,21-21-10,3,4,1,2,1,2,0,0,42,29,17236,O. Pavelec,N. Ehlers
Jan 31 '17,video,H,W,,TOR,21-20-10,6,3,1,1,1,2,0,0,20,43,17547,K. Lehtonen,B. Ritchie
Jan 26 '17,video,H,W,,BUF,20-20-10,4,3,1,5,1,2,0,0,37,27,17856,K. Lehtonen,T. Seguin
Jan 24 '17,video,H,O,SO,MIN,19-20-10,2,2,1,5,1,4,0,0,37,33,17877,D. Dubnyk,C. Stewart
Jan 21 '17,video,H,O,OT,WSH,19-20-9,3,4,1,6,2,2,0,0,35,22,18532,P. Grubauer,J. Beagle
Jan 19 '17,video,R,L,,NYI,19-20-8,0,3,0,3,0,7,0,1,23,36,12630,T. Greiss,J. Tavares
Jan 17 '17,video,R,W,,NYR,19-19-8,7,6,1,1,1,2,0,0,31,40,18006,A. Niemi,C. Eakin
Jan 16 '17,video,R,L,,BUF,18-19-8,1,4,0,1,2,3,0,0,32,29,19070,R. Lehner,J. McCabe
Jan 14 '17,video,H,L,,MIN,18-18-8,4,5,1,3,0,4,0,0,38,31,18532,D. Kuemper,J. Zucker
Jan 12 '17,video,H,W,,DET,18-17-8,5,2,0,1,1,5,0,0,21,33,18532,A. Niemi,J. Klingberg
Jan 10 '17,video,R,L,,ANA,17-17-8,0,2,0,3,1,4,0,0,34,38,15073,J. Gibson,J. Silfverberg
Jan 09 '17,video,R,W,,LAK,17-16-8,6,4,0,1,2,3,0,1,26,22,18230,A. Niemi,J. Hudler
Jan 07 '17,video,R,L,,STL,16-16-8,3,4,1,4,2,3,0,0,28,22,19503,C. Hutton,P. Berglund
Jan 04 '17,video,H,O,OT,MTL,16-15-8,3,4,1,2,2,3,0,0,42,33,18106,A. Montoya,M. Pacioretty
Dec 31 '16,video,H,L,,FLA,16-15-7,1,3,1,4,2,2,0,0,36,38,18532,J. Reimer,J. Jokinen
Dec 29 '16,video,H,W,,COL,16-14-7,4,2,0,6,0,4,0,0,34,19,18532,K. Lehtonen,J. Oleksiak
Dec 27 '16,video,R,W,,ARI,15-14-7,3,2,1,2,0,2,1,0,29,37,14561,K. Lehtonen,J. Klingberg
Dec 23 '16,video,H,W,OT,LAK,14-14-7,3,2,0,3,1,3,0,0,31,31,18156,K. Lehtonen,E. Lindell
Dec 20 '16,video,H,O,OT,STL,13-14-7,2,3,1,3,0,1,0,0,38,22,18532,J. Allen,D. Perron
Dec 17 '16,video,H,W,,PHI,13-14-6,3,1,0,1,0,1,0,0,28,32,18243,A. Niemi,A. Cracknell
Dec 15 '16,video,H,L,,NYR,12-14-6,0,2,0,5,0,3,0,1,27,30,18212,H. Lundqvist,R. Nash
Dec 13 '16,video,H,W,,ANA,12-13-6,6,2,1,4,1,5,0,0,27,36,17543,A. Niemi,A. Cracknell
Dec 11 '16,video,R,L,,CHI,11-13-6,1,3,0,2,1,3,0,0,24,27,21451,S. Darling,A. Anisimov
Dec 10 '16,video,R,L,,PHI,11-12-6,2,4,0,4,3,6,0,0,23,22,19594,S. Mason,B. Schenn
Dec 08 '16,video,H,W,,NSH,11-11-6,5,2,1,5,0,3,0,1,37,36,17887,K. Lehtonen,J. Spezza
Dec 06 '16,video,H,L,,CGY,10-11-6,1,2,0,2,1,2,0,0,30,20,17996,C. Johnson,S. Monahan
Dec 03 '16,video,R,W,,COL,10-10-6,3,0,1,4,0,4,0,0,33,23,16725,K. Lehtonen,C. McKenzie
Dec 01 '16,video,R,L,,PIT,9-10-6,2,6,1,3,1,5,0,0,35,40,18420,M. Fleury,S. Crosby
Nov 29 '16,video,R,L,,DET,9-9-6,1,3,0,5,2,4,0,0,35,20,20027,P. Mrazek,A. Mantha
Nov 28 '16,video,R,O,OT,STL,9-8-6,3,4,1,3,1,4,0,0,21,31,17169,J. Allen,V. Tarasenko
Nov 25 '16,video,H,W,,VAN,9-8-5,2,1,0,1,0,2,0,0,28,31,18532,A. Niemi,E. Lindell
Nov 23 '16,video,R,L,,NSH,8-8-5,2,5,0,2,1,4,1,0,35,21,17119,P. Rinne,R. Johansen
Nov 21 '16,video,H,W,OT,MIN,8-7-5,3,2,0,2,1,3,0,0,32,29,18532,A. Niemi,J. Benn
Nov 19 '16,video,H,L,,EDM,7-7-5,2,5,2,6,0,3,0,0,33,29,18352,C. Talbot,O. Klefbom
Nov 17 '16,video,H,W,,COL,7-6-5,3,2,2,7,0,2,0,1,22,36,18237,K. Lehtonen,P. Eaves
Nov 15 '16,video,H,O,OT,NJD,6-6-5,1,2,0,2,0,1,0,0,24,33,18039,C. Schneider,A. Henrique
Nov 13 '16,video,R,O,OT,VAN,6-6-4,4,5,0,2,1,3,0,0,21,30,18470,R. Miller,M. Granlund
Nov 11 '16,video,R,W,,EDM,6-6-3,3,2,1,4,0,3,0,0,30,42,18347,K. Lehtonen,A. Roussel
Nov 10 '16,video,R,W,,CGY,5-6-3,4,2,1,3,0,2,0,0,22,31,18795,K. Lehtonen,J. Benn
Nov 08 '16,video,R,L,,WPG,4-6-3,2,8,2,5,3,5,0,1,30,31,15294,C. Hellebuyck,P. Laine
Nov 06 '16,video,R,O,OT,CHI,4-5-3,3,4,1,4,0,4,1,0,35,33,21901,S. Darling,M. Hossa
Nov 05 '16,video,H,L,,CHI,4-5-2,2,3,0,3,1,6,0,0,33,32,18532,C. Crawford,P. Kane
Nov 03 '16,video,H,W,,STL,4-4-2,6,2,1,4,0,3,0,0,27,30,18532,A. Niemi,S. Johns
Nov 01 '16,video,R,O,OT,CBJ,3-4-2,2,3,0,4,1,2,0,0,38,28,10141,S. Bobrovsky,S. Jones
Oct 29 '16,video,R,L,,MIN,3-4-1,0,4,0,3,1,2,0,1,29,15,19031,D. Dubnyk,M. Granlund
Oct 27 '16,video,R,L,,WPG,3-3-1,1,4,1,6,2,7,0,0,39,36,15294,C. Hellebuyck,K. Connor
Oct 25 '16,video,H,W,,WPG,3-2-1,3,2,1,6,1,4,0,0,26,30,18040,A. Niemi,T. Seguin
Oct 22 '16,video,H,L,,CBJ,2-2-1,0,3,0,5,0,2,0,0,32,26,18532,S. Bobrovsky,J. Anderson
Oct 20 '16,video,H,O,OT,LAK,2-1-1,3,4,1,4,1,6,0,0,20,39,18532,P. Budaj,A. Martinez
Oct 18 '16,video,R,W,,NSH,2-1-0,2,1,0,2,1,3,0,0,37,28,17113,K. Lehtonen,J. Spezza
Oct 15 '16,video,R,L,,COL,1-1-0,5,6,2,4,2,3,0,0,28,33,18007,S. Varlamov,T. Barrie
Oct 13 '16,video,H,W,,ANA,1-0-0,4,2,0,4,0,5,0,1,20,35,18532,A. Niemi,A. Roussel
