Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 17 '06,,R,L,,EDM,6-5,0,2,0,8,0,5,0,0,24,26,16839,D. Roloson,
May 14 '06,,H,L,,EDM,6-4,3,6,1,7,3,7,0,1,24,18,17496,D. Roloson,
May 12 '06,,R,L,,EDM,6-3,3,6,0,4,1,5,0,0,25,35,16839,D. Roloson,
May 10 '06,,R,L,OT,EDM,6-2,2,3,0,5,1,6,0,0,34,58,16839,D. Roloson,S. Horcoff
May 08 '06,,H,W,,EDM,6-1,2,1,1,6,0,2,0,0,38,25,17496,V. Toskala,
May 07 '06,,H,W,,EDM,5-1,2,1,0,5,1,5,0,0,30,16,17496,V. Toskala,
Apr 30 '06,,R,W,,NSH,4-1,2,1,2,5,1,5,0,0,36,35,16061,V. Toskala,
Apr 27 '06,,H,W,,NSH,3-1,5,4,2,7,1,7,0,0,24,30,17496,V. Toskala,
Apr 25 '06,,H,W,,NSH,2-1,4,1,1,9,0,4,0,1,40,17,17496,V. Toskala,
Apr 23 '06,,R,W,,NSH,1-1,3,0,3,10,0,9,0,0,37,25,16707,V. Toskala,
Apr 21 '06,,R,L,,NSH,0-1,3,4,1,6,4,7,0,0,34,30,17113,C. Mason,
