Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
13 May '02,,H,L,,CAR,6-6,2,8,1,5,3,4,0,0,33,32,21273,A. Irbe,S. Hill
12 May '02,,R,L,,CAR,6-5,1,5,0,3,1,4,0,0,31,31,18853,A. Irbe,R. Brind'Amour
09 May '02,,H,L,OT,CAR,6-4,3,4,1,4,1,6,0,0,20,40,21273,A. Irbe,N. Wallin
07 May '02,,H,W,OT,CAR,6-3,2,1,0,2,0,1,0,0,20,34,21273,J. Theodore,D. Audette
05 May '02,,R,W,,CAR,5-3,4,1,1,3,1,8,0,0,16,46,18730,J. Theodore,A. Markov
03 May '02,,R,L,,CAR,4-3,0,2,0,4,0,5,0,0,25,38,18809,K. Weekes,R. Francis
29 Apr '02,,H,W,,BOS,4-2,2,1,2,5,0,1,0,0,18,35,21273,J. Theodore,Y. Perreault
27 Apr '02,,R,W,,BOS,3-2,2,1,0,1,0,0,0,0,13,44,17565,J. Theodore,O. Petrov
25 Apr '02,,H,L,,BOS,2-2,2,5,2,7,2,6,0,1,28,25,21273,B. Dafoe,M. Lapointe
23 Apr '02,,H,W,,BOS,2-1,5,3,1,4,1,3,0,1,23,32,21273,J. Theodore,S. Koivu
21 Apr '02,,R,L,,BOS,1-1,4,6,0,3,1,4,0,0,33,44,17565,B. Dafoe,P. Axelsson
18 Apr '02,,R,W,,BOS,1-0,5,2,1,7,1,6,0,0,27,32,17565,J. Theodore,D. Audette
