Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Jun 16 '98,,H,L,,DET,12-9,1,4,0,4,3,4,0,0,31,38,19740,C. Osgood,M. Lapointe
Jun 13 '98,,H,L,,DET,12-8,1,2,1,5,0,5,0,0,18,34,19740,C. Osgood,S. Fedorov
Jun 11 '98,,R,L,OT,DET,12-7,4,5,1,4,0,4,0,1,33,60,19983,C. Osgood,K. Draper
Jun 09 '98,,R,L,,DET,12-6,1,2,0,4,0,3,0,0,17,31,19983,C. Osgood,N. Lidstrom
Jun 04 '98,,R,W,OT,BUF,12-5,3,2,1,6,0,6,0,0,38,41,18595,O. Kolzig,J. Juneau
Jun 02 '98,,H,L,,BUF,11-5,1,2,1,5,0,4,0,0,35,16,19740,D. Hasek,J. Woolley
May 30 '98,,R,W,,BUF,11-4,2,0,0,4,0,7,1,0,19,30,18595,O. Kolzig,C. Berube
May 28 '98,,R,W,OT,BUF,10-4,4,3,2,4,1,5,0,0,30,30,18595,O. Kolzig,P. Bondra
May 25 '98,,H,W,OT,BUF,9-4,3,2,1,7,1,4,0,0,39,33,19740,O. Kolzig,T. Krygier
May 23 '98,,H,L,,BUF,8-4,0,2,0,5,0,7,0,0,19,20,19740,D. Hasek,M. Grosek
May 15 '98,,H,W,,OTT,8-3,3,0,1,3,0,4,0,0,21,29,19740,O. Kolzig,J. Juneau
May 13 '98,,R,W,,OTT,7-3,2,0,0,3,0,5,1,0,11,36,18500,O. Kolzig,S. Gonchar
May 11 '98,,R,L,,OTT,6-3,3,4,2,4,3,5,0,0,17,34,18500,D. Rhodes,A. Yashin
May 09 '98,,H,W,,OTT,6-2,6,1,1,4,0,7,1,0,18,31,19740,O. Kolzig,J. Juneau
May 07 '98,,H,W,,OTT,5-2,4,2,0,2,1,5,0,1,23,38,17941,O. Kolzig,P. Bondra
May 03 '98,,R,W,OT,BOS,4-2,3,2,0,3,0,6,0,0,33,49,15163,O. Kolzig,B. Bellows
May 01 '98,,H,L,,BOS,3-2,0,4,0,5,2,6,0,0,26,30,19740,B. Dafoe,S. Samsonov
Apr 28 '98,,R,W,,BOS,3-1,3,0,1,3,0,7,0,0,18,38,17131,O. Kolzig,A. Oates
Apr 26 '98,,R,W,OT,BOS,2-1,3,2,1,5,2,10,0,0,27,54,15520,O. Kolzig,J. Juneau
Apr 24 '98,,H,L,OT,BOS,1-1,3,4,1,2,1,7,0,0,28,40,19740,B. Dafoe,D. Van Impe
Apr 22 '98,,H,W,,BOS,1-0,3,1,0,2,1,4,0,0,28,28,15117,O. Kolzig,S. Gonchar
