Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
13 Apr '02,,H,L,,BUF,36-31-12-3,0,3,0,2,0,2,0,0,22,34,21273,M. Biron,E. Rasmussen
12 Apr '02,,R,L,,NJD,36-30-12-3,2,5,0,1,0,1,0,0,18,41,17502,M. Brodeur,S. Stevens
09 Apr '02,,H,W,,OTT,36-29-12-3,4,3,0,2,1,3,0,0,17,28,21273,J. Theodore,Y. Perreault
07 Apr '02,,R,W,,OTT,35-29-12-3,3,1,1,2,0,2,0,0,19,35,17994,J. Theodore,P. Brisebois
06 Apr '02,,H,W,,CBJ,34-29-12-3,4,1,1,4,0,3,1,0,24,20,21213,J. Theodore,Y. Perreault
04 Apr '02,,R,W,,PHI,33-29-12-3,3,1,0,2,0,3,0,0,24,24,19547,J. Theodore,R. Zednik
01 Apr '02,,R,W,,PIT,32-29-12-3,3,0,0,4,0,5,1,0,24,28,14110,J. Theodore,C. Kilger
30 Mar '02,,H,W,OT,PIT,31-29-12-3,2,1,0,6,1,3,0,0,35,26,21273,J. Theodore,O. Petrov
28 Mar '02,,H,W,,TBL,30-29-12-3,2,1,0,1,1,3,0,0,24,33,20235,J. Theodore,Y. Perreault
26 Mar '02,,H,L,,FLA,29-29-12-3,1,2,0,4,1,5,0,0,33,43,20388,W. Flaherty,M. Nilson
23 Mar '02,,R,L,,NSH,29-28-12-3,1,5,0,7,0,2,0,0,43,26,17113,M. Dunham,J. Hentunen
22 Mar '02,,R,T,OT,TBL,29-27-12-3,3,3,0,2,1,6,0,0,26,40,16912,J. Theodore,Y. Perreault
20 Mar '02,,R,W,,FLA,29-27-11-3,4,1,1,5,1,6,0,0,29,30,14609,J. Theodore,A. Markov
18 Mar '02,,R,T,OT,CAR,28-27-11-3,1,1,0,4,0,4,0,0,26,42,16472,A. Irbe,S. Kapanen
16 Mar '02,,H,W,,CAR,28-27-10-3,3,2,1,4,0,4,0,0,22,33,21273,J. Theodore,O. Petrov
14 Mar '02,,H,T,OT,DAL,27-27-10-3,3,3,0,2,0,3,1,0,21,42,20614,E. Belfour,B. Lukowich
11 Mar '02,,R,L,,NYR,27-27-9-3,1,2,0,1,0,3,0,0,24,42,18200,M. Richter,S. McCarthy
09 Mar '02,,H,T,OT,TOR,27-26-9-3,1,1,1,4,0,3,0,0,21,28,21273,J. Theodore,J. Juneau
08 Mar '02,,R,L,,BUF,27-26-8-3,0,3,0,3,0,4,0,0,26,37,18105,M. Biron,C. Gratton
06 Mar '02,,H,W,,BOS,27-25-8-3,5,3,3,6,1,3,0,0,16,41,21273,J. Hackett,Y. Perreault
04 Mar '02,,H,W,,ATL,26-25-8-3,5,3,0,3,0,3,1,0,30,26,20407,J. Theodore,O. Petrov
02 Mar '02,,H,L,,CAR,25-25-8-3,3,4,1,2,1,3,1,0,19,41,21204,A. Irbe,J. O'Neill
27 Feb '02,,R,W,,CHI,25-24-8-3,3,2,1,4,0,1,0,0,23,29,16281,J. Hackett,S. Quintal
26 Feb '02,,H,L,,OTT,24-24-8-3,2,5,0,3,2,4,0,0,22,27,20254,P. Lalime,R. Bonk
11 Feb '02,,H,L,,DET,24-23-8-3,2,3,0,3,1,3,0,0,23,34,21273,D. Hasek,B. Shanahan
09 Feb '02,,R,L,,TOR,24-22-8-3,1,4,1,5,0,4,0,1,22,46,19425,C. Joseph,S. Corson
07 Feb '02,,H,W,,PIT,24-21-8-3,1,0,0,3,0,3,0,0,28,30,21191,J. Theodore,S. Van Allen
05 Feb '02,,R,W,,NJD,23-21-8-3,1,0,0,3,0,3,0,0,15,19,12205,J. Theodore,J. Bulis
30 Jan '02,,H,O,OT,BOS,22-21-8-3,3,4,1,4,1,3,0,0,25,35,21066,B. Dafoe,S. O'Donnell
27 Jan '02,,H,W,,SJS,22-21-8-2,3,1,2,4,0,4,0,0,22,27,20817,J. Theodore,S. Berezin
26 Jan '02,,H,T,OT,OTT,21-21-8-2,1,1,0,5,0,4,0,0,25,36,21273,J. Theodore,D. Alfredsson
23 Jan '02,,R,W,,WSH,21-21-7-2,5,3,0,2,0,2,0,0,28,33,15847,J. Theodore,J. Juneau
21 Jan '02,,R,L,,FLA,20-21-7-2,5,7,2,6,2,5,0,0,39,29,14722,R. Luongo,I. Novoseltsev
19 Jan '02,,R,W,,TBL,20-20-7-2,5,1,0,3,0,3,0,0,28,25,15264,J. Theodore,J. Bulis
17 Jan '02,,R,T,OT,CAR,19-20-7-2,1,1,0,5,0,3,0,0,20,30,16589,A. Irbe,G. Wesley
16 Jan '02,,H,W,,WSH,19-20-6-2,2,0,1,5,0,2,0,0,30,28,18952,J. Theodore,J. Bulis
14 Jan '02,,H,L,,PHI,18-20-6-2,3,5,1,2,0,1,0,0,17,32,19716,R. Cechmanek,S. Gagne
12 Jan '02,,R,T,OT,TOR,18-19-6-2,1,1,0,0,0,2,0,0,29,39,19389,J. Theodore,M. Sundin
10 Jan '02,,H,W,,NYI,18-19-5-2,4,0,2,8,0,2,0,0,25,26,18665,J. Theodore,O. Petrov
08 Jan '02,,R,L,,MIN,17-19-5-2,2,4,0,4,0,4,0,1,17,34,18568,M. Fernandez,W. Walz
06 Jan '02,,R,L,,EDM,17-18-5-2,6,7,3,8,2,7,0,0,22,28,16839,T. Salo,J. Hecht
05 Jan '02,,R,W,,CGY,17-17-5-2,4,2,1,4,0,2,0,0,26,21,17409,J. Theodore,D. Gilmour
03 Jan '02,,R,L,,VAN,16-17-5-2,2,5,0,2,0,0,0,0,29,32,18422,D. Cloutier,M. Naslund
