Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 19 '98,,H,L,,DET,6-4,1,6,1,3,3,5,0,0,31,29,20591,C. Osgood,D. Brown
May 17 '98,,R,W,,DET,6-3,3,1,1,7,0,9,0,1,23,30,19983,G. Fuhr,M. Eastwood
May 14 '98,,H,L,,DET,5-3,2,5,0,6,1,5,0,1,28,24,20681,C. Osgood,V. Kozlov
May 12 '98,,H,L,OT,DET,5-2,2,3,1,8,0,6,0,0,35,45,20621,C. Osgood,B. Shanahan
May 10 '98,,R,L,,DET,5-1,1,6,1,7,1,9,0,1,25,34,19983,C. Osgood,N. Lidstrom
May 08 '98,,R,W,,DET,5-0,4,2,1,8,1,6,1,0,29,29,19983,G. Fuhr,B. Hull
Apr 29 '98,,R,W,,LAK,4-0,2,1,0,6,0,6,0,0,34,30,16005,G. Fuhr,C. Conroy
Apr 27 '98,,R,W,,LAK,3-0,4,3,4,12,1,7,0,0,37,28,16005,G. Fuhr,T. Yake
Apr 25 '98,,H,W,,LAK,2-0,2,1,1,7,0,8,0,0,27,27,20050,G. Fuhr,J. Campbell
Apr 23 '98,,H,W,,LAK,1-0,8,3,3,11,0,8,0,0,40,27,20120,G. Fuhr,J. Campbell
