Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 28 '13,video,R,L,,LAK,7-4,1,2,0,2,1,3,0,0,26,18,18593,J. Quick,J. Williams
May 26 '13,video,H,W,,LAK,7-3,2,1,1,5,0,2,0,0,26,25,17562,A. Niemi,T. Galiardi
May 23 '13,video,R,L,,LAK,6-3,0,3,0,3,0,3,0,0,24,29,18584,J. Quick,A. Kopitar
May 21 '13,video,H,W,,LAK,6-2,2,1,1,4,1,3,0,0,23,23,17562,A. Niemi,L. Couture
May 18 '13,video,H,W,OT,LAK,5-2,2,1,2,5,0,2,0,0,40,27,17562,A. Niemi,L. Couture
May 16 '13,video,R,L,,LAK,4-2,3,4,0,4,3,6,0,0,31,31,18527,J. Quick,T. Lewis
May 14 '13,video,R,L,,LAK,4-1,0,2,0,3,0,1,0,0,35,20,18118,J. Quick,S. Voynov
May 07 '13,video,H,W,OT,VAN,4-0,4,3,3,7,1,3,0,0,47,35,17562,A. Niemi,P. Marleau
May 05 '13,video,H,W,,VAN,3-0,5,2,3,8,0,2,0,0,38,30,17562,A. Niemi,L. Couture
May 03 '13,video,R,W,OT,VAN,2-0,3,2,0,5,1,3,0,0,33,31,18910,A. Niemi,R. Torres
May 01 '13,video,R,W,,VAN,1-0,3,1,1,4,0,2,0,0,28,30,18910,A. Niemi,D. Boyle
