Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 25 '13,video,R,L,,BOS,5-7,1,3,1,2,1,3,0,0,29,32,17565,T. Rask,G. Campbell
May 23 '13,video,H,W,OT,BOS,5-6,4,3,1,4,2,4,0,0,32,40,17200,H. Lundqvist,C. Kreider
May 21 '13,video,H,L,,BOS,4-6,1,2,0,2,0,0,0,0,24,34,17200,T. Rask,D. Paille
May 19 '13,video,R,L,,BOS,4-5,2,5,0,5,0,1,0,0,37,32,17565,T. Rask,J. Boychuk
May 16 '13,video,R,L,OT,BOS,4-4,2,3,0,3,1,4,0,0,35,48,17565,T. Rask,B. Marchand
May 13 '13,video,R,W,,WSH,4-3,5,0,0,2,0,2,0,0,27,35,18506,H. Lundqvist,A. Asham
May 12 '13,video,H,W,,WSH,3-3,1,0,0,5,0,0,0,0,29,27,17200,H. Lundqvist,D. Brassard
May 10 '13,video,R,L,OT,WSH,2-3,1,2,0,4,1,2,0,0,25,35,18506,B. Holtby,M. Ribeiro
May 08 '13,video,H,W,,WSH,2-2,4,3,1,4,0,2,0,0,34,30,17200,H. Lundqvist,D. Stepan
May 06 '13,video,H,W,,WSH,1-2,4,3,1,6,0,3,0,0,30,31,17200,H. Lundqvist,D. Stepan
May 04 '13,,R,L,OT,WSH,0-2,0,1,0,3,1,2,0,0,24,38,18506,B. Holtby,M. Green
May 02 '13,video,R,L,,WSH,0-1,1,3,0,4,1,5,0,0,36,30,18506,B. Holtby,M. Johansson
