Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 23 '18,video,H,L,,WSH,2-4,3,6,0,4,1,3,0,1,38,28,18667,B. Holtby,D. Smith-Pelly
Apr 21 '18,video,R,L,OT,WSH,2-3,3,4,0,5,1,4,1,0,42,29,18506,B. Holtby,N. Backstrom
Apr 19 '18,video,H,L,,WSH,2-2,1,4,0,3,1,3,0,0,24,33,19395,B. Holtby,T. Oshie
Apr 17 '18,video,H,L,OT,WSH,2-1,2,3,0,4,1,4,0,0,35,45,19337,B. Holtby,L. Eller
Apr 15 '18,video,R,W,OT,WSH,2-0,5,4,2,4,3,7,0,0,30,58,18506,S. Bobrovsky,M. Calvert
Apr 12 '18,video,R,W,OT,WSH,1-0,4,3,2,4,2,6,0,0,27,30,18506,S. Bobrovsky,A. Panarin
